ID,NU_NOTA_LC
7157,441.42258
7158,604.3601
7159,439.764
7160,520.18384
7161,450.9216
7162,458.18567
7163,614.54846
7164,624.7836
7165,522.0015
7166,482.44278
7167,668.6291
7168,468.0323
7169,565.2957
7170,437.4455
7171,544.0467
7172,480.9447
7173,573.9283
7174,483.89154
7175,510.82574
7176,451.22455
7177,503.32358
7178,528.7853
7179,578.786
7180,518.3399
7181,491.9093
7182,549.77734
7183,521.9288
7184,515.42126
7185,540.291
7186,507.98834
7187,441.43304
7188,550.3487
7189,470.78732
7190,585.6637
7191,563.43365
7192,570.40533
7193,477.49243
7194,464.95193
7195,562.61285
7196,599.5532
7197,471.23822
7198,551.3581
7199,483.60303
7200,512.7377
7201,436.4687
7202,567.31085
7203,619.49976
7204,550.9308
7205,571.3076
7206,610.4952
7207,637.0579
7208,464.33655
7209,484.5958
7210,556.44696
7211,573.8187
7212,543.0516
7213,523.06415
7214,591.5828
7215,474.8737
7216,510.13364
7217,523.54926
7218,588.3656
7219,543.1072
7220,488.0164
7221,476.75452
7222,629.8926
7223,554.3552
7224,462.45862
7225,532.1013
7226,480.96002
7227,528.3731
7228,596.79175
7229,463.93665
7230,597.56635
7231,459.46735
7232,563.7559
7233,593.724
7234,523.6928
7235,661.5088
7236,477.60983
7237,486.5657
7238,567.7345
7239,491.57553
7240,619.80304
7241,605.96216
7242,538.2313
7243,466.86087
7244,600.234
7245,494.81067
7246,579.1013
7247,536.5453
7248,598.7852
7249,583.73694
7250,570.6355
7251,476.68692
7252,549.2476
7253,560.3749
7254,587.525
7255,449.61462
7256,537.977
7257,508.46985
7258,524.08594
7259,533.9758
7260,473.61118
7261,571.83374
7262,512.7698
7263,544.1082
7264,493.04126
7265,490.10007
7266,456.6119
7267,624.33325
7268,455.31885
7269,614.8589
7270,463.46906
7271,579.5134
7272,474.50876
7273,485.23773
7274,444.15268
7275,524.88654
7276,552.19446
7277,456.0942
7278,464.32925
7279,517.52057
7280,539.8625
7281,493.19217
7282,533.0106
7283,566.1684
7284,562.91486
7285,587.3604
7286,490.13937
7287,469.33014
7288,622.20197
7289,431.2021
7290,614.8159
7291,486.4663
7292,503.71924
7293,487.08276
7294,486.3699
7295,481.37448
7296,435.75955
7297,554.759
7298,591.0831
7299,590.66766
7300,489.63608
7301,559.03876
7302,440.57037
7303,604.41284
7304,474.5661
7305,578.2902
7306,444.5208
7307,458.1184
7308,633.4718
7309,477.4859
7310,649.4287
7311,603.99036
7312,512.0593
7313,509.66476
7314,557.47003
7315,545.6788
7316,531.3682
7317,484.75125
7318,486.55426
7319,517.2604
7320,500.33243
7321,535.9536
7322,463.11346
7323,671.9393
7324,437.58777
7325,588.9895
7326,481.2055
7327,449.5766
7328,569.1353
7329,555.2537
7330,477.10815
7331,491.34845
7332,577.793
7333,599.8446
7334,498.2863
7335,507.27548
7336,450.61514
7337,471.49448
7338,457.27008
7339,438.4446
7340,482.9299
7341,576.28
7342,537.5249
7343,645.41974
7344,515.5381
7345,583.3104
7346,470.00626
7347,526.4174
7348,552.82196
7349,467.05743
7350,551.5746
7351,500.51028
7352,575.73376
7353,531.2346
7354,499.99738
7355,492.46957
7356,555.529
7357,474.71054
7358,434.89905
7359,581.98755
7360,423.83768
7361,437.04248
7362,632.1378
7363,569.0703
7364,555.32184
7365,526.9388
7366,557.4569
7367,626.8645
7368,635.46643
7369,585.77057
7370,524.7628
7371,527.8878
7372,489.1398
7373,519.4371
7374,570.89075
7375,505.65396
7376,476.0779
7377,567.89575
7378,553.3637
7379,491.0351
7380,479.35947
7381,488.89108
7382,477.21097
7383,594.08307
7384,612.22595
7385,465.23233
7386,460.29166
7387,606.7165
7388,596.52325
7389,531.21594
7390,629.9845
7391,448.20465
7392,600.81384
7393,506.11795
7394,545.7478
7395,446.53812
7396,466.7939
7397,448.50967
7398,583.0446
7399,440.70377
7400,461.828
7401,478.32962
7402,496.9687
7403,601.59644
7404,478.82773
7405,585.43054
7406,567.88715
7407,606.7748
7408,459.7952
7409,607.0157
7410,593.91486
7411,546.2071
7412,583.4426
7413,456.9457
7414,458.00378
7415,504.3074
7416,505.99414
7417,611.0062
7418,585.49097
7419,562.75323
7420,512.7158
7421,488.07007
7422,477.58664
7423,579.79895
7424,534.0611
7425,560.979
7426,518.74036
7427,461.65524
7428,500.75687
7429,457.22952
7430,502.9075
7431,565.0441
7432,496.1701
7433,443.29608
7434,488.8919
7435,604.68805
7436,554.80884
7437,429.44208
7438,443.39392
7439,492.49112
7440,448.07202
7441,453.01624
7442,511.5751
7443,515.2472
7444,458.73392
7445,641.7507
7446,595.7261
7447,511.43002
7448,491.05823
7449,506.1928
7450,599.6188
7451,612.2967
7452,534.0163
7453,510.31424
7454,565.4195
7455,540.1546
7456,483.31085
7457,589.42957
7458,500.3426
7459,591.4704
7460,464.71646
7461,659.6874
7462,583.0905
7463,622.0369
7464,463.77054
7465,504.90692
7466,612.37866
7467,453.66333
7468,559.6208
7469,511.5059
7470,589.7088
7471,574.6828
7472,529.08234
7473,494.93338
7474,576.1966
7475,445.8151
7476,606.33813
7477,540.82947
7478,567.39844
7479,531.25854
7480,553.2874
7481,493.03784
7482,600.3796
7483,494.30978
7484,550.9954
7485,589.84674
7486,608.52313
7487,502.54922
7488,462.00397
7489,473.91245
7490,537.89984
7491,502.0198
7492,566.37866
7493,494.09973
7494,474.94168
7495,613.4378
7496,450.3905
7497,644.01886
7498,530.28033
7499,448.82248
7500,569.25464
7501,469.02856
7502,497.20267
7503,566.6044
7504,500.0134
7505,577.48035
7506,560.474
7507,547.2495
7508,464.2314
7509,583.11365
7510,562.68353
7511,496.50397
7512,585.12006
7513,483.6806
7514,592.7941
7515,587.34045
7516,468.2611
7517,508.69073
7518,586.0586
7519,623.3398
7520,589.6102
7521,595.72845
7522,520.25684
7523,575.3375
7524,570.3887
7525,604.62994
7526,607.6435
7527,444.70886
7528,522.9521
7529,498.68304
7530,482.7912
7531,493.9841
7532,459.17038
7533,476.83072
7534,458.4104
7535,522.0541
7536,491.7818
7537,518.2501
7538,598.6439
7539,541.6644
7540,463.77228
7541,578.54474
7542,483.2099
7543,569.9221
7544,540.9007
7545,468.18033
7546,512.3727
7547,569.37225
7548,471.20984
7549,482.09317
7550,600.76874
7551,472.64868
7552,451.54242
7553,495.28033
7554,502.81357
7555,594.15765
7556,502.06342
7557,587.0788
7558,546.79834
7559,609.5281
7560,618.8729
7561,514.46655
7562,610.8535
7563,576.60913
7564,573.1692
7565,558.92145
7566,459.41864
7567,567.14075
7568,563.88745
7569,485.6922
7570,451.62415
7571,488.0734
7572,557.5355
7573,514.96906
7574,552.5163
7575,471.50684
7576,461.78055
7577,605.7135
7578,531.2937
7579,545.614
7580,658.63275
7581,533.88574
7582,483.72736
7583,481.07498
7584,618.99414
7585,452.10577
7586,529.27344
7587,613.2619
7588,525.74426
7589,497.89645
7590,467.65033
7591,449.09137
7592,607.4702
7593,532.7029
7594,587.57074
7595,451.87766
7596,514.02484
7597,608.09296
7598,480.16034
7599,456.5387
7600,471.7413
7601,535.6021
7602,545.4971
7603,507.16226
7604,566.1021
7605,488.1444
7606,554.732
7607,451.10568
7608,451.06335
7609,601.33234
7610,510.91473
7611,556.6294
7612,557.98346
7613,544.2342
7614,467.125
7615,506.2541
7616,570.3004
7617,514.28876
7618,603.65826
7619,508.54532
7620,519.2466
7621,502.4694
7622,498.6835
7623,540.5961
7624,518.6075
7625,545.4913
7626,661.27136
7627,499.95374
7628,599.0762
7629,549.8038
7630,460.44308
7631,609.70984
7632,565.1082
7633,471.82452
7634,608.73303
7635,491.01718
7636,456.22382
7637,476.73203
7638,458.58096
7639,577.1223
7640,570.5385
7641,495.37582
7642,607.314
7643,591.7807
7644,462.32526
7645,621.4975
7646,471.33334
7647,438.54196
7648,494.41257
7649,513.33075
7650,466.19366
7651,469.939
7652,579.0939
7653,630.2981
7654,574.02637
7655,505.8991
7656,503.7803
7657,605.5849
7658,520.1841
7659,555.056
7660,471.14838
7661,535.8623
7662,647.57904
7663,573.24664
7664,655.6668
7665,537.3764
7666,543.0221
7667,552.4715
7668,427.4776
7669,550.69714
7670,554.29535
7671,478.0876
7672,632.1952
7673,642.31274
7674,486.28482
7675,568.4661
7676,535.0444
7677,563.00665
7678,570.8798
7679,594.97736
7680,600.4958
7681,524.5256
7682,528.2795
7683,464.63525
7684,497.22806
7685,469.1294
7686,573.8522
7687,510.54742
7688,577.7141
7689,610.14795
7690,521.4412
7691,465.09326
7692,435.02264
7693,498.35474
7694,532.99554
7695,462.37497
7696,591.0983
7697,481.55176
7698,461.30585
7699,533.99396
7700,514.92975
7701,445.0873
7702,603.3185
7703,572.23016
7704,492.1231
7705,665.8253
7706,445.6565
7707,452.86435
7708,584.06213
7709,483.98325
7710,621.26636
7711,477.47525
7712,539.59406
7713,630.6922
7714,501.16202
7715,446.44907
7716,476.36258
7717,499.68027
7718,432.42877
7719,510.08722
7720,485.0514
7721,504.44803
7722,442.72427
7723,559.0643
7724,628.8157
7725,506.324
7726,584.0675
7727,529.8478
7728,438.72305
7729,553.35675
7730,473.76706
7731,517.2046
7732,517.64465
7733,533.5376
7734,523.3416
7735,557.6744
7736,485.091
7737,598.7133
7738,470.3631
7739,567.33246
7740,520.939
7741,537.23846
7742,590.08563
7743,463.85318
7744,575.6449
7745,448.2197
7746,593.5898
7747,512.38354
7748,577.7155
7749,561.8047
7750,456.58392
7751,608.6611
7752,560.5303
7753,423.3134
7754,516.7606
7755,499.97354
7756,537.0407
7757,495.0601
7758,536.49994
7759,552.68445
7760,494.2494
7761,517.9513
7762,425.19833
7763,609.822
7764,570.8059
7765,468.07947
7766,496.3832
7767,529.34796
7768,463.7158
7769,647.5137
7770,517.8105
7771,487.5114
7772,558.7905
7773,533.73175
7774,570.9142
7775,434.7333
7776,510.132
7777,548.22253
7778,612.14954
7779,532.85364
7780,514.5833
7781,477.71985
7782,605.4746
7783,562.3667
7784,587.0994
7785,523.5298
7786,507.21643
7787,597.29175
7788,519.5722
7789,471.1029
7790,531.39044
7791,566.18225
7792,496.0593
7793,494.17682
7794,527.791
7795,486.55142
7796,564.9396
7797,487.11142
7798,521.7407
7799,577.8589
7800,553.6242
7801,494.07312
7802,552.1168
7803,594.19135
7804,588.92615
7805,442.2566
7806,544.24445
7807,610.81494
7808,451.74844
7809,533.9744
7810,458.1044
7811,598.546
7812,488.97708
7813,611.3431
7814,440.85916
7815,478.1689
7816,455.75583
7817,518.5172
7818,436.0459
7819,551.82904
7820,532.3491
7821,611.173
7822,399.39645
7823,616.4371
7824,509.13586
7825,464.14285
7826,481.09625
7827,566.76666
7828,535.61316
7829,565.4495
7830,438.78015
7831,551.60767
7832,566.9916
7833,596.225
7834,524.4794
7835,509.88165
7836,584.9016
7837,636.4244
7838,521.26575
7839,582.765
7840,545.5775
7841,473.61725
7842,467.1529
7843,477.74652
7844,485.36264
7845,491.19543
7846,473.7094
7847,456.1937
7848,571.14825
7849,486.99094
7850,557.4843
7851,492.18192
7852,493.28326
7853,544.81964
7854,592.03613
7855,492.6826
7856,505.43283
7857,490.61807
7858,440.8811
7859,618.00085
7860,475.2169
7861,472.03287
7862,453.47372
7863,483.8956
7864,589.5733
7865,567.03094
7866,459.4584
7867,599.5178
7868,607.69977
7869,498.55582
7870,566.90924
7871,454.4066
7872,495.5742
7873,588.15045
7874,494.80093
7875,503.07532
7876,612.80646
7877,613.2788
7878,542.59204
7879,650.3133
7880,501.23398
7881,514.90204
7882,462.69763
7883,541.8763
7884,564.5586
7885,538.34467
7886,548.8937
7887,462.38965
7888,622.52277
7889,608.07635
7890,513.64667
7891,635.0696
7892,487.0307
7893,463.54443
7894,435.3401
7895,475.1214
7896,528.2734
7897,483.74054
7898,455.86057
7899,616.7704
7900,478.3739
7901,509.55664
7902,471.39218
7903,571.21136
7904,577.1543
7905,550.91235
7906,486.40305
7907,532.3645
7908,588.2963
7909,533.2701
7910,518.2141
7911,464.16998
7912,489.34174
7913,511.57724
7914,477.71936
7915,501.31628
7916,544.58405
7917,457.89948
7918,586.16223
7919,453.95013
7920,469.77527
7921,501.10883
7922,588.2566
7923,566.6153
7924,491.40012
7925,451.28052
7926,479.51105
7927,462.73627
7928,567.02264
7929,481.36395
7930,566.9557
7931,588.0238
7932,483.82452
7933,566.9244
7934,457.29672
7935,559.44104
7936,555.5966
7937,446.40048
7938,478.76538
7939,546.4313
7940,551.05634
7941,472.31876
7942,456.05786
7943,630.25586
7944,587.76874
7945,584.67554
7946,481.83163
7947,494.8124
7948,525.03406
7949,571.50964
7950,471.3464
7951,566.2774
7952,468.47366
7953,473.00806
7954,442.75363
7955,527.70917
7956,457.48462
7957,516.83954
7958,532.8469
7959,472.94388
7960,608.84644
7961,534.7421
7962,561.4185
7963,574.20465
7964,454.5071
7965,446.74084
7966,466.54535
7967,459.58273
7968,474.94962
7969,589.9963
7970,486.34537
7971,537.88727
7972,548.75275
7973,504.9714
7974,507.82736
7975,461.27106
7976,458.0868
7977,561.6989
7978,493.67224
7979,637.4303
7980,455.36868
7981,555.97784
7982,475.28076
7983,566.24036
7984,490.94858
7985,481.1914
7986,594.32855
7987,471.93372
7988,466.5315
7989,515.554
7990,558.61115
7991,538.3165
7992,568.3023
7993,622.9391
7994,475.25424
7995,469.60904
7996,576.7621
7997,521.4063
7998,525.0699
7999,591.70905
8000,492.5327
8001,487.03244
8002,535.1245
8003,467.5472
8004,623.2154
8005,549.8551
8006,583.9391
8007,504.1292
8008,554.6054
8009,457.1564
8010,466.62964
8011,458.01196
8012,497.15024
8013,547.0731
8014,498.9266
8015,557.3102
8016,553.512
8017,595.5589
8018,536.0811
8019,534.9727
8020,607.48834
8021,512.8095
8022,503.72363
8023,610.6647
8024,627.94147
8025,596.68896
8026,511.6319
8027,462.45645
8028,612.5522
8029,541.4113
8030,484.3434
8031,506.87152
8032,544.7447
8033,613.0264
8034,457.70798
8035,469.95428
8036,556.6052
8037,471.71747
8038,514.90894
8039,537.13806
8040,459.45117
8041,616.69086
8042,553.01855
8043,596.62585
8044,596.8918
8045,462.86334
8046,634.0973
8047,517.6423
8048,581.6871
8049,555.82654
8050,498.00482
8051,601.85406
8052,537.536
8053,491.6622
8054,460.5848
8055,477.55576
8056,503.2203
8057,519.0553
8058,584.6684
8059,476.00168
8060,525.2722
8061,607.6199
8062,454.41022
8063,451.34323
8064,427.37186
8065,537.5281
8066,531.6735
8067,451.2045
8068,545.3206
8069,549.9088
8070,465.1132
8071,460.32507
8072,583.1059
8073,579.38873
8074,567.5767
8075,549.17413
8076,584.9162
8077,599.95764
8078,673.19946
8079,522.3322
8080,623.25446
8081,444.9214
8082,590.82294
8083,554.6424
8084,589.43536
8085,506.72842
8086,495.13388
8087,538.87115
8088,507.47845
8089,619.45654
8090,498.78198
8091,546.25665
8092,538.77875
8093,500.02325
8094,506.89917
8095,441.86203
8096,505.74173
8097,434.45038
8098,492.03644
8099,589.66077
8100,577.82104
8101,485.14163
8102,589.20734
8103,558.6786
8104,567.6301
8105,516.28204
8106,443.98926
8107,459.31552
8108,569.9113
8109,472.1432
8110,595.0179
8111,556.7699
8112,472.30548
8113,558.3237
8114,458.08746
8115,442.46524
8116,459.33008
8117,569.2385
8118,610.0591
8119,462.93503
8120,527.75446
8121,459.32404
8122,440.1861
8123,544.48706
8124,551.6502
8125,541.98926
8126,487.81262
8127,578.123
8128,533.7522
8129,456.37897
8130,462.43762
8131,453.07248
8132,458.2415
8133,527.0457
8134,473.4416
8135,497.65686
8136,578.72815
8137,444.4469
8138,475.94656
8139,591.6077
8140,610.63306
8141,484.9895
8142,553.10065
8143,613.9611
8144,499.94305
8145,520.22485
8146,527.5015
8147,513.5844
8148,510.1266
8149,570.7171
8150,500.28296
8151,545.9681
8152,468.98544
8153,626.4261
8154,610.6024
8155,465.66547
8156,478.71896
8157,612.464
8158,568.3061
8159,511.47906
8160,554.29645
8161,522.26483
8162,524.49475
8163,592.02716
8164,632.44006
8165,634.01935
8166,515.6829
8167,571.7078
8168,510.78983
8169,487.20117
8170,578.96313
8171,450.31396
8172,553.40814
8173,457.4755
8174,427.16675
8175,501.0286
8176,498.51187
8177,499.1656
8178,461.90033
8179,567.80817
8180,445.87015
8181,523.32086
8182,471.29166
8183,545.9817
8184,467.00473
8185,557.0042
8186,570.4273
8187,482.65198
8188,610.27545
8189,476.9363
8190,480.58228
8191,428.32605
8192,536.3841
8193,522.4044
8194,475.84534
8195,564.3425
8196,598.4594
8197,582.21893
8198,446.7698
8199,575.10596
8200,575.6362
8201,487.1357
8202,487.98624
8203,586.5864
8204,620.7476
8205,538.915
8206,471.6895
8207,454.40234
8208,540.55914
8209,550.6127
8210,453.5842
8211,458.79596
8212,557.0824
8213,471.83575
8214,606.73785
8215,487.22797
8216,485.13193
8217,440.68958
8218,493.24545
8219,656.77893
8220,588.14514
8221,455.10226
8222,536.65436
8223,595.4264
8224,453.25278
8225,439.3245
8226,512.6946
8227,486.20874
8228,482.54987
8229,549.1962
8230,550.70605
8231,566.8978
8232,427.97592
8233,563.8274
8234,571.3169
8235,544.2519
8236,467.1585
8237,506.2928
8238,454.4117
8239,481.50833
8240,531.6821
8241,472.54755
8242,496.31723
8243,606.77985
8244,557.4749
8245,578.299
8246,557.7398
8247,560.8152
8248,461.26822
8249,454.0515
8250,568.7672
8251,483.3047
8252,446.97113
8253,565.67773
8254,491.5702
8255,478.0734
8256,526.1978
8257,588.07184
8258,463.62372
8259,573.72894
8260,579.3844
8261,542.4748
8262,588.7167
8263,479.9329
8264,564.5012
8265,469.53598
8266,464.2022
8267,464.874
8268,592.11304
8269,586.54266
8270,633.98926
8271,469.8554
8272,485.3438
8273,492.79205
8274,572.41534
8275,671.95044
8276,624.67505
8277,606.8131
8278,517.34015
8279,495.0841
8280,461.7481
8281,540.96497
8282,535.0959
8283,529.5334
8284,487.0728
8285,569.9198
8286,486.70837
8287,493.1497
8288,535.9132
8289,476.42865
8290,469.27213
8291,676.95935
8292,561.0659
8293,497.14374
8294,533.9305
8295,552.92694
8296,478.2449
8297,504.7548
8298,543.0686
8299,523.31866
8300,452.29837
8301,450.68805
8302,521.9068
8303,518.3355
8304,545.1494
8305,510.70392
8306,546.6639
8307,467.07394
8308,527.89044
8309,462.3303
8310,474.13168
8311,516.20435
8312,517.1537
8313,575.8869
8314,600.52466
8315,623.2494
8316,628.9902
8317,466.3682
8318,489.97815
8319,592.662
8320,497.08188
8321,464.7774
8322,513.95197
8323,526.68713
8324,440.25552
8325,464.6844
8326,629.0698
8327,559.4268
8328,510.43497
8329,475.6689
8330,450.9416
8331,486.27686
8332,591.8102
8333,526.5406
8334,558.10376
8335,445.55643
8336,513.43463
8337,454.3604
8338,612.804
8339,449.7388
8340,447.6221
8341,532.8042
8342,492.37335
8343,465.2748
8344,546.5063
8345,554.8339
8346,617.22516
8347,482.48706
8348,439.59152
8349,576.4958
8350,570.7121
8351,550.8596
8352,508.11313
8353,534.14624
8354,497.59167
8355,605.0235
8356,592.4038
8357,495.34726
8358,586.78894
8359,484.6921
8360,457.19684
8361,529.3047
8362,573.5483
8363,579.26324
8364,463.44272
8365,496.6385
8366,531.33875
8367,630.62396
8368,474.58643
8369,589.2015
8370,493.14978
8371,469.42816
8372,490.2663
8373,441.2571
8374,453.73474
8375,577.84045
8376,496.2895
8377,508.03027
8378,601.2513
8379,466.53598
8380,541.6294
8381,439.69913
8382,461.4847
8383,465.9165
8384,449.5154
8385,591.85034
8386,558.99615
8387,461.79752
8388,479.92273
8389,558.8621
8390,577.2496
8391,579.6542
8392,498.8025
8393,512.8826
8394,582.8852
8395,451.91092
8396,502.9677
8397,488.6916
8398,481.07864
8399,492.90292
8400,568.84424
8401,509.58234
8402,546.1862
8403,598.2301
8404,568.2305
8405,534.6744
8406,568.15497
8407,529.46686
8408,566.4199
8409,465.9992
8410,577.65564
8411,519.29913
8412,608.7838
8413,605.78345
8414,448.5752
8415,501.9982
8416,567.1715
8417,540.9106
8418,466.4852
8419,454.40674
8420,569.0489
8421,555.2388
8422,579.1505
8423,496.01172
8424,449.8334
8425,465.13776
8426,508.05853
8427,516.32837
8428,477.89297
8429,552.8189
8430,546.40955
8431,521.3899
8432,596.836
8433,519.8009
8434,494.94037
8435,537.80896
8436,474.2777
8437,539.3798
8438,540.3301
8439,486.95383
8440,520.4171
8441,471.83203
8442,521.643
8443,506.2904
8444,542.6371
8445,618.837
8446,593.9258
8447,571.81085
8448,520.617
8449,477.35922
8450,456.2954
8451,462.83182
8452,542.337
8453,499.1346
8454,586.8774
8455,521.30304
8456,495.80865
8457,574.7054
8458,514.7629
8459,572.7598
8460,565.8602
8461,550.84674
8462,499.41562
8463,502.7685
8464,623.91473
8465,484.2546
8466,470.9168
8467,582.0893
8468,552.8031
8469,575.2142
8470,530.7634
8471,577.0583
8472,457.80942
8473,490.68088
8474,518.78326
8475,551.53253
8476,439.28506
8477,516.3763
8478,505.00546
8479,534.2892
8480,562.60974
8481,458.8249
8482,541.8078
8483,478.50565
8484,572.4375
8485,477.51425
8486,593.7275
8487,473.1537
8488,433.7522
8489,451.4696
8490,581.7248
8491,477.30798
8492,465.23425
8493,445.2198
8494,499.93942
8495,455.71536
8496,479.566
8497,616.87555
8498,578.50037
8499,603.71765
8500,551.4604
8501,528.6588
8502,526.64014
8503,525.7431
8504,579.638
8505,612.8411
8506,454.7265
8507,596.74567
8508,555.78253
8509,537.4978
8510,474.49435
8511,551.58496
8512,534.34705
8513,450.3855
8514,455.36514
8515,580.0129
8516,570.94073
8517,499.9784
8518,429.81525
8519,526.03436
8520,435.13864
8521,469.4887
8522,429.7881
8523,567.36865
8524,505.14145
8525,476.6449
8526,611.91235
8527,604.5566
8528,499.99265
8529,479.9873
8530,467.23572
8531,549.7414
8532,475.60803
8533,530.49164
8534,485.6183
8535,529.2072
8536,603.738
8537,557.84766
8538,460.80508
8539,559.3246
8540,567.7995
8541,568.6495
8542,627.97577
8543,565.64557
8544,565.4483
8545,561.09656
8546,460.00912
8547,442.31854
8548,575.8057
8549,523.0901
8550,595.0472
8551,498.214
8552,492.99036
8553,476.25546
8554,533.0935
8555,505.47372
8556,565.8717
8557,471.82425
8558,508.99484
8559,519.23676
8560,559.06714
8561,508.0592
8562,448.97766
8563,555.0177
8564,556.1735
8565,603.73126
8566,669.92896
8567,491.83182
8568,543.32336
8569,453.22687
8570,499.76715
8571,493.11703
8572,506.04095
8573,518.549
8574,607.33636
8575,537.5939
8576,518.59973
8577,579.53125
8578,585.08203
8579,525.5275
8580,623.686
8581,449.84283
8582,560.5614
8583,593.09485
8584,449.6638
8585,628.88354
8586,481.13846
8587,490.37985
8588,442.25827
8589,472.0944
8590,481.9407
8591,611.00665
8592,542.26215
8593,533.5281
8594,452.1271
8595,516.3914
8596,459.9573
8597,481.1682
8598,548.4659
8599,544.9309
8600,609.466
8601,561.6186
8602,554.6108
8603,497.5889
8604,473.30536
8605,446.29315
8606,520.29865
8607,555.50073
8608,500.23676
8609,549.76117
8610,538.7201
8611,566.1637
8612,536.84534
8613,594.413
8614,576.1075
8615,529.2292
8616,523.7625
8617,543.15204
8618,591.6391
8619,456.15216
8620,421.67508
8621,430.14523
8622,531.4601
8623,497.8316
8624,630.386
8625,584.0814
8626,468.723
8627,457.7966
8628,531.9417
8629,582.4007
8630,449.24042
8631,470.1178
8632,635.8313
8633,541.1212
8634,538.0394
8635,477.18747
8636,530.2163
8637,468.1911
8638,525.9423
8639,560.5001
8640,484.5458
8641,607.66864
8642,598.8979
8643,472.35562
8644,517.002
8645,523.1298
8646,587.44855
8647,632.8764
8648,594.1836
8649,474.41275
8650,494.78305
8651,443.80527
8652,535.3838
8653,444.933
8654,532.431
8655,490.24963
8656,500.6048
8657,574.61053
8658,612.1083
8659,548.5156
8660,452.15973
8661,484.85367
8662,498.12613
8663,581.73694
8664,507.8422
8665,599.09247
8666,483.5594
8667,565.1
8668,537.4149
8669,458.85208
8670,502.60492
8671,549.684
8672,562.8297
8673,484.64975
8674,506.793
8675,460.63657
8676,576.9933
8677,588.7796
8678,504.08856
8679,588.64484
8680,593.4741
8681,446.31265
8682,571.4384
8683,500.9964
8684,522.3748
8685,505.4474
8686,567.13837
8687,527.2274
8688,587.84973
8689,491.5879
8690,601.4153
8691,549.5099
8692,469.60275
8693,458.2043
8694,495.1286
8695,466.04553
8696,596.62604
8697,442.50644
8698,601.6161
8699,558.167
8700,549.10046
8701,529.7294
8702,490.26965
8703,533.89087
8704,494.751
8705,507.48553
8706,614.4729
8707,551.0442
8708,478.97345
8709,547.97107
8710,537.79224
8711,600.9591
8712,573.3424
8713,574.78845
8714,595.02844
8715,560.1199
8716,516.14874
8717,457.91388
8718,518.4107
8719,562.14154
8720,472.0075
8721,503.36908
8722,536.8754
8723,493.35327
8724,514.95593
8725,493.50583
8726,601.7888
8727,555.8174
8728,465.16223
8729,454.7676
8730,605.35315
8731,546.16785
8732,597.99536
8733,468.51343
8734,536.8812
8735,548.1976
8736,509.78842
8737,534.62024
8738,561.4943
8739,573.2787
8740,456.20883
8741,524.47437
8742,557.7363
8743,444.61343
8744,518.8864
8745,462.84372
8746,580.22296
8747,642.5631
8748,560.8047
8749,473.31342
8750,511.12225
8751,496.31488
8752,525.08765
8753,521.0999
8754,501.1467
8755,473.6375
8756,459.14313
8757,444.45557
8758,473.02014
8759,605.8979
8760,532.9888
8761,530.364
8762,512.5268
8763,523.2417
8764,504.96124
8765,564.46014
8766,508.18784
8767,651.9287
8768,506.03543
8769,570.8164
8770,584.89874
8771,510.0064
8772,542.3789
8773,534.46814
8774,553.2788
8775,472.10492
8776,551.7953
8777,551.9496
8778,524.7504
8779,547.1977
8780,462.563
8781,575.3348
8782,510.2406
8783,496.3823
8784,577.46405
8785,455.5374
8786,531.66064
8787,617.5235
8788,524.683
8789,508.3809
8790,594.53705
8791,511.201
8792,474.7833
8793,547.1314
8794,484.09308
8795,534.0765
8796,626.94476
8797,509.0807
8798,520.0758
8799,469.4411
8800,467.3025
8801,486.73303
8802,507.1653
8803,607.8127
8804,443.86334
8805,520.03687
8806,461.60733
8807,486.80652
8808,599.91205
8809,447.4516
8810,605.536
8811,452.4371
8812,482.41745
8813,560.1131
8814,458.9519
8815,497.08432
8816,526.67224
8817,583.10333
8818,495.68576
8819,496.65488
8820,609.4037
8821,469.07242
8822,499.98178
8823,486.40536
8824,540.1871
8825,573.9245
8826,477.66064
8827,568.6527
8828,468.7394
8829,493.15353
8830,506.42108
8831,492.7763
8832,437.57562
8833,542.7039
8834,581.2514
8835,468.9493
8836,613.894
8837,493.04224
8838,541.40204
8839,590.22723
8840,569.63947
8841,447.0447
8842,565.714
8843,521.1727
8844,572.3567
8845,610.7804
8846,459.12024
8847,440.0154
8848,487.29764
8849,521.91125
8850,572.36206
8851,575.74994
8852,526.9988
8853,564.13367
8854,546.25
8855,539.11615
8856,625.5215
8857,450.20047
8858,515.2874
8859,570.0606
8860,582.28705
8861,601.2093
8862,574.0758
8863,467.77866
8864,455.81506
8865,462.64685
8866,525.85504
8867,546.0395
8868,643.85474
8869,556.7818
8870,568.0099
8871,498.0828
8872,650.8481
8873,480.99408
8874,597.7843
8875,547.0051
8876,502.47305
8877,516.8318
8878,474.9817
8879,559.9743
8880,453.8211
8881,607.4838
8882,456.68088
8883,538.13904
8884,472.98618
8885,602.19476
8886,594.9521
8887,455.76132
8888,446.959
8889,544.9577
8890,507.52618
8891,473.85205
8892,567.77014
8893,606.7533
8894,485.14667
8895,486.28098
8896,544.1146
8897,642.67664
8898,509.54727
8899,445.67188
8900,540.01056
8901,640.93427
8902,486.96524
8903,523.9976
8904,518.50433
8905,455.52988
8906,433.26672
8907,517.94226
8908,479.522
8909,504.77365
8910,522.2619
8911,642.9506
8912,459.11346
8913,452.3847
